buildingid,address,borough,latitude,longitude,health_score,label,open_violation_count,class_a_count,class_b_count,class_c_count,weighted_severity,avg_resolution_days,violations_last_6mo,repeat_violation_types,component_open_count,component_severity,component_resolution_speed,component_recency,component_repeat_rate
74476,785 EAST TREMONT AVENUE,Bronx,40.8441945,-73.888095,74.4,Poorly managed,5,2,3,0,8,1015.0,0.0,0.0,98.36734693877551,98.47619047619047,13.677639046538026,50.0,100.0
47955,456 BARRETT AVENUE,Bronx,40.8155733,-73.8542991,74.4,Poorly managed,2,0,0,2,6,1041.0,0.0,0.0,99.59183673469387,98.85714285714286,11.464245175936439,50.0,100.0
832582,2159 BELMONT AVENUE,Bronx,40.8503627,-73.8889412,74.4,Poorly managed,1,1,0,0,1,1060.0,0.0,0.0,100.0,99.80952380952381,9.84676503972759,50.0,100.0
95904,1675 METROPOLITAN AVENUE,Bronx,40.8405696,-73.8588596,74.4,Poorly managed,3,0,3,0,6,1031.0,0.0,0.0,99.18367346938776,98.85714285714286,12.315550510783202,50.0,100.0
177742,544 82 STREET,Brooklyn,40.6234475,-74.0237645,74.4,Poorly managed,6,1,5,0,11,995.0,0.0,0.0,97.95918367346938,97.90476190476191,15.380249716231564,50.0,100.0
20753,72 EAST 127 STREET,Manhattan,40.8064598,-73.9389318,74.5,Poorly managed,2,0,2,0,4,1042.0,0.0,0.0,99.59183673469387,99.23809523809524,11.37911464245176,50.0,100.0
299407,425 GATES AVENUE,Brooklyn,40.6865251,-73.9499273,74.5,Poorly managed,61,8,36,16,128,134.9,0.0,3.0,75.51020408163265,75.61904761904762,88.59881447849666,50.0,76.92307692307692
25212,254 MANHATTAN AVENUE,Manhattan,40.8015117,-73.9590116,74.5,Poorly managed,1,1,0,0,1,1053.0,0.0,0.0,100.0,99.80952380952381,10.442678774120328,50.0,100.0
9530,135 CHRYSTIE STREET,Manhattan,40.7196514,-73.9934343,74.5,Poorly managed,31,1,17,13,74,498.9,0.0,3.0,87.75510204081633,85.90476190476191,57.61606129398411,50.0,76.92307692307692
33732,336 WEST 49 STREET,Manhattan,40.762255,-73.9885569,74.5,Poorly managed,1,0,1,0,2,1051.5,0.0,0.0,100.0,99.61904761904762,10.57037457434734,50.0,100.0
988651,2118 WALLACE AVENUE,Bronx,40.8533803,-73.8643774,74.5,Poorly managed,15,1,8,6,35,859.0,0.0,0.0,94.28571428571428,93.33333333333333,26.958002270147563,50.0,100.0
804521,326 EAST 78 STREET,Manhattan,40.7720784,-73.9547875,74.5,Poorly managed,1,0,0,1,3,1048.2,0.0,0.0,100.0,99.42857142857143,10.851305334846762,50.0,100.0
470558,34-57 73 STREET,Queens,40.7511911,-73.8928133,74.6,Poorly managed,4,0,1,3,11,1000.0,0.0,0.0,98.77551020408163,97.90476190476191,14.954597048808182,50.0,100.0
70285,755 EAST 224 STREET,Bronx,40.8866805,-73.8587653,74.6,Poorly managed,4,4,0,0,4,1019.4,0.0,0.0,98.77551020408163,99.23809523809524,13.306713150640503,50.0,100.0
398056,80 WOODRUFF AVENUE,Brooklyn,40.6532771,-73.9630562,74.6,Poorly managed,34,7,20,7,68,622.2,0.0,0.0,86.53061224489795,87.04761904761905,47.11896203808803,50.0,100.0
363176,382 ROCKAWAY PARKWAY,Brooklyn,40.6584439,-73.9176547,74.7,Poorly managed,3,0,1,2,8,1008.0,0.0,0.0,99.18367346938776,98.47619047619047,14.273552780930764,50.0,100.0
776657,2274 RICHMOND TERRACE,Staten Island,40.6395227,-74.1381785,74.7,Poorly managed,1,0,1,0,2,1042.0,0.0,0.0,100.0,99.61904761904762,11.37911464245176,50.0,100.0
263335,2020 EAST 41 STREET,Brooklyn,40.6239968,-73.9347687,74.7,Poorly managed,16,6,10,0,26,866.3,0.0,0.0,93.87755102040816,95.04761904761905,26.33887111753174,50.0,100.0
42001,611 WEST 145 STREET,Manhattan,40.8270181,-73.9511079,74.7,Poorly managed,5,3,2,0,7,1001.0,0.0,0.0,98.36734693877551,98.66666666666667,14.869466515323504,50.0,100.0
37259,229 WEST 97 STREET,Manhattan,40.7953232,-73.9706845,74.7,Poorly managed,8,1,6,1,16,951.8,0.0,0.0,97.14285714285714,96.95238095238096,19.057888762769593,50.0,100.0
995341,1181 SHERMAN AVENUE,Bronx,40.8332425,-73.9165241,74.7,Poorly managed,53,18,18,17,105,155.6,0.0,5.0,78.77551020408163,80.0,86.84125182422572,50.0,61.53846153846154
805921,100 WEST 130 STREET,Manhattan,40.8108812,-73.9436276,74.8,Poorly managed,3,0,3,0,6,1010.0,0.0,0.0,99.18367346938776,98.85714285714286,14.103291713961408,50.0,100.0
43113,509 WEST 169 STREET,Manhattan,40.8409077,-73.9369811,74.8,Poorly managed,2,0,2,0,4,1023.0,0.0,0.0,99.59183673469387,99.23809523809524,12.996594778660619,50.0,100.0
55319,4447 CARPENTER AVENUE,Bronx,40.9009825,-73.8561412,74.8,Poorly managed,3,0,2,1,7,1007.0,0.0,0.0,99.18367346938776,98.66666666666667,14.358683314415444,50.0,100.0
373078,23 SPENCER PLACE,Brooklyn,40.681342,-73.9542109,74.8,Poorly managed,9,0,1,8,26,867.8,0.0,1.0,96.73469387755102,95.04761904761905,26.206256372765925,50.0,92.3076923076923
230673,1140 DEAN STREET,Brooklyn,40.6767353,-73.9519139,74.8,Poorly managed,3,2,0,1,5,1015.0,0.0,0.0,99.18367346938776,99.04761904761905,13.677639046538026,50.0,100.0
675313,60-70 LINDEN STREET,Queens,40.7093613,-73.8992612,74.8,Poorly managed,1,1,0,0,1,1039.0,0.0,0.0,100.0,99.80952380952381,11.634506242905795,50.0,100.0
34131,204 WEST 55 STREET,Manhattan,40.764277,-73.9817193,74.8,Poorly managed,10,1,8,1,20,918.0,0.0,0.0,96.3265306122449,96.19047619047619,21.935300794551647,50.0,100.0
205767,167 BEDFORD AVENUE,Brooklyn,40.7181861,-73.9570463,74.8,Poorly managed,11,3,3,5,24,902.0,0.0,0.0,95.91836734693877,95.42857142857143,23.297389330306473,50.0,100.0
969720,228 WEST 116 STREET,Manhattan,40.8035327,-73.9540076,74.9,Poorly managed,48,7,34,7,96,201.2,0.0,5.0,80.81632653061224,81.71428571428572,82.95970488081726,50.0,61.53846153846154
383418,170 UNION STREET,Brooklyn,40.6835359,-74.0007716,74.9,Poorly managed,13,4,8,1,23,884.0,0.0,0.0,95.10204081632652,95.61904761904762,24.829738933030654,50.0,100.0
3581,2394 ADAM C POWELL BOULEVARD,Manhattan,40.8184421,-73.9419195,74.9,Poorly managed,36,3,21,12,81,468.2,0.0,2.0,85.71428571428572,84.57142857142857,60.226513988115116,50.0,84.61538461538461
77929,3303 FENTON AVENUE,Bronx,40.8742434,-73.8472859,74.9,Poorly managed,1,0,0,1,3,1028.0,0.0,0.0,100.0,99.42857142857143,12.570942111237237,50.0,100.0
42041,412 WEST 146 STREET,Manhattan,40.8248581,-73.9452236,74.9,Poorly managed,16,8,4,4,28,851.0,0.0,0.0,93.87755102040816,94.66666666666667,27.63904653802498,50.0,100.0
434423,30-70 45 STREET,Queens,40.7604164,-73.9126158,74.9,Poorly managed,2,0,0,2,6,1011.8,0.0,0.0,99.59183673469387,98.85714285714286,13.954313280363229,50.0,100.0
285035,440 EAST 98 STREET,Brooklyn,40.6576187,-73.9151508,74.9,Poorly managed,1,0,0,1,3,1027.0,0.0,0.0,100.0,99.42857142857143,12.656072644721917,50.0,100.0
448034,150-30 59 AVENUE,Queens,40.7413916,-73.8179161,74.9,Poorly managed,7,2,4,1,13,953.0,0.0,0.0,97.55102040816327,97.52380952380952,18.955732122587975,50.0,100.0
70988,645 EAST 228 STREET,Bronx,40.8907344,-73.8610787,74.9,Poorly managed,12,3,2,7,28,874.7,0.0,0.0,95.51020408163265,94.66666666666667,25.621823027192427,50.0,100.0
267353,166 EAST 51 STREET,Brooklyn,40.6579774,-73.9303276,74.9,Poorly managed,10,0,0,9,27,892.6,0.0,0.0,96.3265306122449,94.85714285714286,24.097616345062434,50.0,100.0
665371,135-18 HOR HARDING EXPRESSWAY SR SOUTH,Queens,40.7424648,-73.8304933,75.0,Poorly managed,6,0,3,3,15,949.0,0.0,0.0,97.95918367346938,97.14285714285714,19.29625425652668,50.0,100.0
678838,17-21 MENAHAN STREET,Queens,40.7041014,-73.9114886,75.0,Poorly managed,1,0,0,0,0,1030.0,0.0,0.0,100.0,100.0,12.40068104426788,50.0,100.0
203767,6301 BAY PARKWAY,Brooklyn,40.614706,-73.9800746,75.0,Poorly managed,3,0,3,0,6,997.0,0.0,0.0,99.18367346938776,98.85714285714286,15.209988649262208,50.0,100.0
347364,1997 OCEAN AVENUE,Brooklyn,40.6131202,-73.9536382,75.0,Poorly managed,2,0,2,0,4,1007.9,0.0,0.0,99.59183673469387,99.23809523809524,14.279228149829748,50.0,100.0
427974,43-09 40 STREET,Queens,40.7452019,-73.9236934,75.0,Poorly managed,1,0,0,1,3,1019.0,0.0,0.0,100.0,99.42857142857143,13.337116912599322,50.0,100.0
804979,475 LENOX AVENUE,Manhattan,40.8133863,-73.941895,75.0,Poorly managed,2,0,2,0,4,1010.0,0.0,0.0,99.59183673469387,99.23809523809524,14.103291713961408,50.0,100.0
281983,236 EAST 92 STREET,Brooklyn,40.6595553,-73.9253196,75.0,Poorly managed,52,14,28,10,100,336.4,0.0,1.0,79.18367346938776,80.95238095238095,71.44934733257662,50.0,92.3076923076923
662156,10-53 HARTMAN LANE,Queens,40.6031091,-73.7661366,75.0,Poorly managed,2,0,0,2,6,1003.0,0.0,0.0,99.59183673469387,98.85714285714286,14.699205448354146,50.0,100.0
324058,1157 LENOX ROAD,Brooklyn,40.6600114,-73.9179699,75.0,Poorly managed,4,3,0,1,6,993.0,0.0,0.0,98.77551020408163,98.85714285714286,15.55051078320091,50.0,100.0
320734,219 KINGSLAND AVENUE,Brooklyn,40.7240696,-73.9416951,75.0,Poorly managed,56,17,32,7,102,166.2,0.0,4.0,77.55102040816327,80.57142857142857,85.93564395639206,50.0,69.23076923076923
437467,48-15 47 STREET,Queens,40.7386905,-73.9183602,75.0,Poorly managed,1,0,0,1,3,1021.0,0.0,0.0,100.0,99.42857142857143,13.166855845629977,50.0,100.0
784070,298 ST MARKS PLACE,Staten Island,40.6424608,-74.0787727,75.1,Poorly managed,49,7,25,17,108,332.0,0.0,1.0,80.40816326530611,79.42857142857143,71.82179341657208,50.0,92.3076923076923
672189,37-33 COLLEGE POINT BOULEVARD,Queens,40.7593697,-73.8342801,75.1,Poorly managed,11,1,7,3,24,882.5,0.0,0.0,95.91836734693877,95.42857142857143,24.957434733257667,50.0,100.0
119895,2410 WASHINGTON AVENUE,Bronx,40.8577445,-73.8903171,75.1,Poorly managed,40,5,26,9,84,505.0,0.0,0.0,84.08163265306122,84.0,57.09045536489283,50.0,100.0
980380,87-06 219 STREET,Queens,40.7296511,-73.7462306,75.1,Poorly managed,1,0,1,0,2,1018.0,0.0,0.0,100.0,99.61904761904762,13.422247446084,50.0,100.0
843738,183-18 140 AVENUE,Queens,40.6719921,-73.7606102,75.1,Poorly managed,36,5,30,1,68,538.1,0.0,1.0,85.71428571428572,87.04761904761905,54.277809307605,50.0,92.3076923076923
112734,1055 TELLER AVENUE,Bronx,40.8289862,-73.9138591,75.1,Poorly managed,15,1,11,3,32,833.0,0.0,0.0,94.28571428571428,93.9047619047619,29.171396140749152,50.0,100.0
407062,45-01 21 STREET,Queens,40.7471777,-73.9473518,75.1,Poorly managed,2,0,0,2,6,1001.0,0.0,0.0,99.59183673469387,98.85714285714286,14.869466515323504,50.0,100.0
363935,645 ROGERS AVENUE,Brooklyn,40.6557683,-73.952758,75.1,Poorly managed,31,6,11,14,70,294.0,0.0,7.0,87.75510204081633,86.66666666666667,75.05675368898979,50.0,46.15384615384615
58966,647 COURTLANDT AVENUE,Bronx,40.8190566,-73.918706,75.1,Poorly managed,11,2,4,5,25,881.0,0.0,0.0,95.91836734693877,95.23809523809523,25.08513053348468,50.0,100.0
972586,2417 ALBEMARLE ROAD,Brooklyn,40.64824,-73.9543309,75.1,Poorly managed,1,0,1,0,2,1017.0,0.0,0.0,100.0,99.61904761904762,13.50737797956868,50.0,100.0
24425,26 LUDLOW STREET,Manhattan,40.7154325,-73.9904804,75.1,Poorly managed,23,10,7,6,42,568.5,0.0,4.0,91.02040816326532,92.0,51.688422247446084,50.0,69.23076923076923
900160,287 MCGUINNESS BOULEVARD,Brooklyn,40.731993,-73.9521627,75.1,Poorly managed,2,0,0,2,6,999.0,0.0,0.0,99.59183673469387,98.85714285714286,15.03972758229285,50.0,100.0
324398,992 LENOX ROAD,Brooklyn,40.6564354,-73.9225119,75.1,Poorly managed,9,2,5,2,18,918.0,0.0,0.0,96.73469387755102,96.57142857142857,21.935300794551647,50.0,100.0
548986,41-18 48 STREET,Queens,40.7458146,-73.9165795,75.2,Poorly managed,1,1,0,0,1,1014.0,0.0,0.0,100.0,99.80952380952381,13.762769580022704,50.0,100.0
87209,3750 HUDSON MANOR TERRACE,Bronx,40.8888956,-73.914899,75.2,Poorly managed,71,6,61,4,140,122.3,0.0,0.0,71.42857142857143,73.33333333333334,89.67082860385925,50.0,100.0
812493,256A JERSEY STREET,Staten Island,40.6412141,-74.0871596,75.2,Poorly managed,1,0,0,1,3,1010.7,0.0,0.0,100.0,99.42857142857143,14.046538024971634,50.0,100.0
25160,10 MANHATTAN AVENUE,Manhattan,40.7951593,-73.9636745,75.2,Poorly managed,56,0,46,9,119,289.8,0.0,0.0,77.55102040816327,77.33333333333333,75.41430192962542,50.0,100.0
981900,2583 OCEAN AVENUE,Brooklyn,40.5985194,-73.9508792,75.2,Poorly managed,28,12,10,6,50,231.4,0.0,10.0,88.9795918367347,90.47619047619048,80.38349278417382,50.0,23.076923076923073
658211,1826 GEORGE STREET,Queens,40.6997284,-73.9006462,75.2,Poorly managed,1,0,1,0,2,1010.0,0.0,0.0,100.0,99.61904761904762,14.103291713961408,50.0,100.0
97606,2705 MORRIS AVENUE,Bronx,40.8680423,-73.8959187,75.2,Poorly managed,33,3,14,16,79,523.6,0.0,1.0,86.93877551020408,84.95238095238096,55.51274775168078,50.0,92.3076923076923
313892,775 THOMAS S BOYLAND STREET,Brooklyn,40.6615792,-73.9112675,75.2,Poorly managed,2,0,0,2,6,994.0,0.0,0.0,99.59183673469387,98.85714285714286,15.465380249716231,50.0,100.0
65697,978 EAST 174 STREET,Bronx,40.8363393,-73.8855026,75.2,Poorly managed,2,0,1,1,5,994.0,0.0,0.0,99.59183673469387,99.04761904761905,15.465380249716231,50.0,100.0
671856,146-42 LAKEWOOD AVENUE,Queens,40.6925416,-73.8005529,75.3,Poorly managed,3,0,0,3,9,969.2,0.0,0.0,99.18367346938776,98.28571428571429,17.576617480136214,50.0,100.0
890194,154 SCHAEFER STREET,Brooklyn,40.6887338,-73.9084512,75.3,Poorly managed,6,0,4,2,14,937.0,0.0,0.0,97.95918367346938,97.33333333333334,20.3178206583428,50.0,100.0
211560,738 BRADFORD STREET,Brooklyn,40.660733,-73.8882694,75.3,Poorly managed,2,0,0,2,6,990.0,0.0,0.0,99.59183673469387,98.85714285714286,15.805902383654946,50.0,100.0
234671,750 DRIGGS AVENUE,Brooklyn,40.7124345,-73.9610611,75.4,Poorly managed,2,0,2,0,4,988.0,0.0,0.0,99.59183673469387,99.23809523809524,15.976163450624291,50.0,100.0
52288,2040 BRONXDALE AVENUE,Bronx,40.8511184,-73.8665002,75.4,Poorly managed,28,4,16,8,60,600.1,0.0,1.0,88.9795918367347,88.57142857142857,48.99520173356723,50.0,92.3076923076923
988780,1669 EAST 19 STREET,Brooklyn,40.60936,-73.9542134,75.4,Poorly managed,11,9,1,1,14,892.0,0.0,0.0,95.91836734693877,97.33333333333334,24.148694665153236,50.0,100.0
81438,1971 GRAND AVENUE,Bronx,40.8522098,-73.9110421,75.4,Poorly managed,3,2,1,0,4,982.3,0.0,0.0,99.18367346938776,99.23809523809524,16.45856980703746,50.0,100.0
804153,262 BROOME STREET,Manhattan,40.7183035,-73.9903248,75.4,Poorly managed,8,0,5,3,19,856.0,0.0,1.0,97.14285714285714,96.38095238095238,27.2133938706016,50.0,92.3076923076923
938574,75-26 BELL BOULEVARD,Queens,40.7372914,-73.7584956,75.4,Poorly managed,1,0,0,1,3,997.0,0.0,0.0,100.0,99.42857142857143,15.209988649262208,50.0,100.0
4277,202 8 AVENUE,Manhattan,40.743509,-73.9994334,75.5,Poorly managed,1,0,1,0,2,995.0,0.0,0.0,100.0,99.61904761904762,15.380249716231564,50.0,100.0
99237,1672 NELSON AVENUE,Bronx,40.8474691,-73.9176303,75.5,Poorly managed,11,0,11,0,22,868.0,0.0,0.0,95.91836734693877,95.80952380952381,26.191827468785476,50.0,100.0
872505,164-41 108 DRIVE,Queens,40.6970364,-73.7876,75.5,Poorly managed,1,0,0,1,3,993.3,0.0,0.0,100.0,99.42857142857143,15.522133938706018,50.0,100.0
633386,311 BEACH 69 STREET,Queens,40.5911341,-73.798321,75.5,Poorly managed,1,0,0,0,0,999.0,0.0,0.0,100.0,100.0,15.03972758229285,50.0,100.0
296355,249 FRONT STREET,Brooklyn,40.7025121,-73.983334,75.5,Poorly managed,7,0,6,1,15,915.0,0.0,0.0,97.55102040816327,97.14285714285714,22.190692395005684,50.0,100.0
892525,185 SOUTH 4 STREET,Brooklyn,40.7112321,-73.9604594,75.5,Poorly managed,1,0,1,0,2,994.0,0.0,0.0,100.0,99.61904761904762,15.465380249716231,50.0,100.0
516157,144-01 105 AVENUE,Queens,40.692195,-73.8081374,75.5,Poorly managed,1,0,1,0,2,993.0,0.0,0.0,100.0,99.61904761904762,15.55051078320091,50.0,100.0
292098,1119 FLATBUSH AVENUE,Brooklyn,40.6432073,-73.9574152,75.6,Poorly managed,3,0,3,0,6,960.4,0.0,0.0,99.18367346938776,98.85714285714286,18.32216449838471,50.0,100.0
357324,846 PROSPECT PLACE,Brooklyn,40.6739452,-73.9486209,75.6,Poorly managed,63,11,38,13,126,195.1,0.0,0.0,74.69387755102042,76.0,83.47976512704095,50.0,100.0
95898,1610 METROPOLITAN AVENUE,Bronx,40.8386125,-73.8565255,75.6,Poorly managed,4,0,1,3,11,941.0,0.0,0.0,98.77551020408163,97.90476190476191,19.977298524404098,50.0,100.0
576303,90-27 171 STREET,Queens,40.7083884,-73.7888876,75.6,Poorly managed,4,0,2,1,7,950.0,0.0,0.0,98.77551020408163,98.66666666666667,19.211123723042,50.0,100.0
661226,1738 GROVE STREET,Queens,40.703524,-73.9101693,75.7,Poorly managed,2,0,0,2,6,964.0,0.0,0.0,99.59183673469387,98.85714285714286,18.019296254256535,50.0,100.0
469247,34-57 72 STREET,Queens,40.7510986,-73.893741,75.7,Poorly managed,25,0,20,5,55,658.8,0.0,0.0,90.20408163265307,89.52380952380953,43.997729852440415,50.0,100.0
53731,1554 BRYANT AVENUE,Bronx,40.8342979,-73.8860988,75.8,Poorly managed,1,0,0,1,3,976.3,0.0,0.0,100.0,99.42857142857143,16.96935300794552,50.0,100.0
116845,1805 UNIVERSITY AVENUE,Bronx,40.8510109,-73.9153668,75.8,Poorly managed,56,14,25,16,112,183.5,0.0,2.0,77.55102040816327,78.66666666666666,84.46367763904654,50.0,84.61538461538461
107508,1411 ROSEDALE AVENUE,Bronx,40.8351513,-73.8703231,75.8,Poorly managed,6,0,2,4,16,903.0,0.0,0.0,97.95918367346938,96.95238095238096,23.212258796821793,50.0,100.0
37609,206 WEST 106 STREET,Manhattan,40.8005179,-73.9666333,75.8,Poorly managed,1,1,0,0,1,979.0,0.0,0.0,100.0,99.80952380952381,16.74233825198639,50.0,100.0
67369,409 EAST 204 STREET,Bronx,40.8709626,-73.8763567,75.8,Poorly managed,2,0,0,2,6,957.7,0.0,0.0,99.59183673469387,98.85714285714286,18.558456299659486,50.0,100.0
76560,2461 ELM PLACE,Bronx,40.8607924,-73.894625,75.9,Poorly managed,5,0,3,2,12,915.4,0.0,0.0,98.36734693877551,97.71428571428571,22.15664018161181,50.0,100.0
53854,2413 BUCK STREET,Bronx,40.8407004,-73.8515263,75.9,Poorly managed,8,0,7,1,17,877.8,0.0,0.0,97.14285714285714,96.76190476190476,25.3534206996182,50.0,100.0
112657,630 TAYLOR AVENUE,Bronx,40.8182615,-73.8619453,75.9,Poorly managed,13,1,11,1,26,818.0,0.0,0.0,95.10204081632652,95.04761904761905,30.448354143019294,50.0,100.0
686473,1870 PALMETTO STREET,Queens,40.7040587,-73.906057,75.9,Poorly managed,13,1,7,5,30,803.3,0.0,0.0,95.10204081632652,94.28571428571428,31.70027375308807,50.0,100.0
60040,861 CROTONA PARK NORTH,Bronx,40.839612,-73.8893025,75.9,Poorly managed,2,0,2,0,4,959.0,0.0,0.0,99.59183673469387,99.23809523809524,18.444948921679917,50.0,100.0
304708,101 GREENPOINT AVENUE,Brooklyn,40.7302545,-73.9561942,75.9,Poorly managed,4,1,0,3,10,926.0,0.0,0.0,98.77551020408163,98.09523809523809,21.254256526674244,50.0,100.0
811027,71-12 164 STREET,Queens,40.7299178,-73.8057665,75.9,Poorly managed,20,17,0,3,26,588.0,0.0,4.0,92.24489795918367,95.04761904761905,50.02837684449489,50.0,69.23076923076923
122197,1206 WESTCHESTER AVENUE,Bronx,40.8257565,-73.8890943,75.9,Poorly managed,64,13,34,17,132,108.9,0.0,1.0,74.28571428571429,74.85714285714286,90.81299659477867,50.0,92.3076923076923
231379,552 DEAN STREET,Brooklyn,40.6807878,-73.9720184,75.9,Poorly managed,36,8,19,9,73,517.3,0.0,0.0,85.71428571428572,86.09523809523809,56.04506722514429,50.0,100.0
33344,410 WEST 46 STREET,Manhattan,40.761108,-73.9916578,76.0,Poorly managed,16,0,12,4,36,759.7,0.0,0.0,93.87755102040816,93.14285714285714,35.407581098034534,50.0,100.0
349395,185 OXFORD STREET,Brooklyn,40.5787807,-73.9376568,76.0,Poorly managed,1,0,1,0,2,962.0,0.0,0.0,100.0,99.61904761904762,18.18955732122588,50.0,100.0
1007016,37-32 89 STREET,Queens,40.7494196,-73.8779104,76.0,Poorly managed,8,7,0,1,10,891.0,0.0,0.0,97.14285714285714,98.09523809523809,24.233825198637916,50.0,100.0
43022,438 WEST 164 STREET,Manhattan,40.8365551,-73.9378851,76.0,Poorly managed,58,3,34,21,134,140.8,0.0,1.0,76.73469387755102,74.47619047619047,88.10064320847522,50.0,92.3076923076923
320566,814 KINGS HIGHWAY,Brooklyn,40.6064348,-73.96395,76.0,Poorly managed,53,13,33,7,100,269.1,0.0,1.0,78.77551020408163,80.95238095238095,77.177277886699,50.0,92.3076923076923
427305,61-05 39 AVENUE,Queens,40.7473238,-73.9022029,76.0,Poorly managed,13,0,6,7,33,793.5,0.0,0.0,95.10204081632652,93.71428571428572,32.53405221339387,50.0,100.0
84076,2254 HAVILAND AVENUE,Bronx,40.8305684,-73.8484557,76.0,Poorly managed,1,0,0,1,3,959.0,0.0,0.0,100.0,99.42857142857143,18.444948921679917,50.0,100.0
793726,443 WESTERVELT AVENUE,Staten Island,40.6373836,-74.0818257,76.0,Poorly managed,2,0,2,0,4,950.0,0.0,0.0,99.59183673469387,99.23809523809524,19.211123723042,50.0,100.0
104195,4018 PRATT AVENUE,Bronx,40.8913212,-73.833651,76.0,Poorly managed,5,1,2,2,11,910.6,0.0,0.0,98.36734693877551,97.90476190476191,22.56161829090321,50.0,100.0
386987,12 VERNON AVENUE,Brooklyn,40.6940987,-73.9517067,76.0,Poorly managed,2,0,0,2,6,948.4,0.0,0.0,99.59183673469387,98.85714285714286,19.349460839954602,50.0,100.0
845250,99-65 64 ROAD,Queens,40.7313091,-73.8537978,76.0,Poorly managed,6,0,3,3,15,892.9,0.0,0.0,97.95918367346938,97.14285714285714,24.06923950056754,50.0,100.0
389377,312 WEBSTER AVENUE,Brooklyn,40.6330966,-73.9697362,76.1,Poorly managed,14,0,8,6,34,775.3,0.0,0.0,94.6938775510204,93.52380952380952,34.08322994483014,50.0,100.0
822036,61-33 65 STREET,Queens,40.7153073,-73.8970554,76.1,Poorly managed,9,3,4,2,17,860.0,0.0,0.0,96.73469387755102,96.76190476190476,26.872871736662884,50.0,100.0
81456,2015 GRAND AVENUE,Bronx,40.8533976,-73.9101802,76.1,Poorly managed,46,8,25,13,97,370.7,0.0,0.0,81.63265306122449,81.52380952380952,68.5232416613104,50.0,100.0
369481,325 SHEPHERD AVENUE,Brooklyn,40.6771452,-73.8812658,76.1,Poorly managed,2,0,0,2,6,937.7,0.0,0.0,99.59183673469387,98.85714285714286,20.258750492251398,50.0,100.0
118284,1115 VIRGINIA AVENUE,Bronx,40.82895,-73.8601164,76.1,Poorly managed,1,0,1,0,2,957.2,0.0,0.0,100.0,99.61904761904762,18.595088226189247,50.0,100.0
120425,2856 WEBB AVENUE,Bronx,40.8733929,-73.9003325,76.1,Poorly managed,42,8,27,7,83,348.9,0.0,2.0,83.26530612244898,84.19047619047619,70.38308740068105,50.0,84.61538461538461
43301,574 WEST 176 STREET,Manhattan,40.8455783,-73.9353755,76.1,Poorly managed,41,6,27,8,84,444.1,0.0,0.0,83.6734693877551,84.0,62.27821255750045,50.0,100.0
28363,113 STANTON STREET,Manhattan,40.7209464,-73.987424,76.2,Poorly managed,1,0,1,0,2,950.0,0.0,0.0,100.0,99.61904761904762,19.211123723042,50.0,100.0
21309,551 EDGECOMBE AVENUE,Manhattan,40.8338302,-73.9390295,76.2,Poorly managed,39,0,17,22,100,403.3,0.0,0.0,84.48979591836735,80.95238095238095,65.74914869466515,50.0,100.0
932939,40-48 97 STREET,Queens,40.7479072,-73.8679558,76.2,Poorly managed,4,0,2,2,10,908.9,0.0,0.0,98.77551020408163,98.09523809523809,22.712116912599324,50.0,100.0
637146,67-03 BEACH CHANNEL DRIVE,Queens,40.5925854,-73.7963542,76.2,Poorly managed,21,6,6,9,45,550.7,0.0,3.0,91.83673469387756,91.42857142857143,53.20761531317718,50.0,76.92307692307692
